loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
54,0,2,1,1,1,2,1,2,1,2,1,0,2,2,2,2,0,1,1,1,2,2,1,1,1,2,1,3,0,1,0,0,1,1,2,0,2,1,1,1,2,2,2,2,1,2,1,1,1,1
55,3,1,2,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,4,2,3,3,2,2,1,2,2,2,2,2,2,3,1,3,2,2,2,2,1,2,2,1,2,3,2,2,2
56,1,1,1,0,2,1,2,1,1,1,1,1,0,0,2,0,2,1,1,1,2,1,1,0,1,1,2,2,1,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,2
57,1,2,1,2,1,2,2,2,2,0,3,1,1,1,2,2,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,3,2,1,2,1,1,1,2,2,0,1,1,1,2,2,2,2,1,1
58,2,1,1,1,1,4,2,1,2,1,2,1,0,2,1,1,2,2,0,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,1,1,2,1,1,1,3,2,1,2,0,2,1,2,2
59,2,1,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,1,1,1,1,1,2,1,0,1,0,0
60,1,1,1,2,0,1,1,1,1,0,1,1,1,2,2,1,0,1,1,1,1,0,0,1,1,0,0,1,1,2,2,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1
61,1,0,0,1,2,0,0,1,0,1,1,1,0,1,2,1,0,1,2,0,2,1,2,2,1,1,1,0,0,2,0,0,1,0,0,1,1,0,1,0,1,2,2,1,0,0,0,1,2,2
62,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,0,1,3,2,2,2,1,2,2,1,1,2,2,2,0,1,3,2,1,2,1,2,1,2,1,2,3,1,3
63,2,2,2,2,1,2,1,2,1,1,2,2,1,0,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,3,2,2,1,2,2,2,1,2
64,2,1,0,0,1,0,1,2,1,1,1,1,0,1,1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,0,1,1,2,1
65,1,2,2,2,2,1,2,1,1,0,1,1,2,1,2,2,1,2,0,1,2,3,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2
66,1,1,2,2,2,2,2,2,2,1,1,1,1,2,0,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,3,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2
67,1,4,2,3,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,2,2,0,2,2,2,2,3,2,2,2,2,2,3,2,3,2,1,2,2,2,2,3,1,1
68,2,2,1,2,2,3,0,2,2,2,2,2,2,3,2,1,2,2,1,2,3,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,2,1,2,1,3,3,2,1
69,1,2,1,0,0,0,1,2,0,1,1,0,1,1,0,2,2,1,1,0,2,1,1,0,1,1,1,0,1,2,2,0,1,2,0,1,1,2,1,1,0,1,0,0,1,0,1,1,0,1
70,2,1,1,1,2,2,2,1,2,2,1,0,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,0,2,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,3,3
71,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,0,4,2,2,2,3,1,2,1,1,1,0,2,2,1,2,1,2,1
72,2,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,0,1,3,1,2,2,1,3,1,1,1,2,2,3,1,2,2,0,1
73,1,2,1,1,1,1,1,0,2,0,1,1,2,1,1,2,0,0,2,1,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,2,1,1,0,0,1,1,0,2,1
74,0,0,1,2,1,1,1,1,1,0,0,1,1,1,2,1,1,0,1,1,1,0,0,2,2,1,2,1,0,0,2,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,0,1,1,1
75,0,1,2,3,0,1,2,1,2,2,0,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,0,1,2,1,1,1
76,2,1,1,2,1,2,1,1,1,0,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,3,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2
77,0,1,1,1,0,2,1,1,1,1,2,1,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,2,0,0,1,1,0,2,1,0,1,2,0,0,1,1,1,1,1,0,1,1,0,2
78,2,4,2,2,1,2,2,2,2,2,2,0,2,1,3,2,3,2,2,2,1,4,2,1,2,2,2,2,2,3,2,2,1,3,1,2,2,2,2,3,2,3,2,2,2,2,3,3,2,1
79,1,2,0,1,1,2,1,2,0,2,1,2,1,2,0,1,1,2,0,2,2,2,1,2,2,1,2,0,1,1,1,0,2,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1
80,0,2,1,1,0,1,1,0,0,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,3,0,2,1,2,1,1,1,1,2,2,0,1,2,2,1,2,2,1,2,2,2,1,1,1
81,2,1,2,1,2,2,2,2,3,1,2,1,3,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,2
82,1,2,2,2,2,4,1,2,1,2,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,1,2,1,3,2,1,2,1,1,2,2,3,2,2,2,2,2,2,2,0,2,2,2,1
83,2,2,1,1,2,2,1,2,3,2,1,2,2,2,2,3,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,0,2,2,2,2,3,1,2,2,2,1,2,1
