id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
20465,37.62125000000001,-122.098337,1844.25,1,1976,124911.93,83274.62,W,W1,RES3A,RES3,2,1,POINT (-122.098337 37.62125000000001),High-Code,,1,0.05960000000000001
20466,37.62125199999999,-122.097727,2070.0,1,1976,134795.949,89863.966,W,W1,RES3A,RES3,3,2,POINT (-122.097727 37.62125199999999),High-Code,,1,0.09919999999999998
20467,37.621391,-122.097697,2303.12,1,1976,149976.4474,99984.2983,C,C2,RES3A,RES3,4,2,POINT (-122.097697 37.621391),High-Code,Low-Rise,1,0.11265999999999998
20468,37.62158600000001,-122.097077,2109.5,1,1976,137368.1422,91578.7615,C,C2,RES3A,RES3,2,1,POINT (-122.09707700000001 37.62158600000001),High-Code,Low-Rise,1,0.09277999999999999
20469,37.621627999999994,-122.09740700000002,2490.12,1,1976,162153.666,108102.444,W,W1,RES3A,RES3,4,3,POINT (-122.09740700000002 37.621627999999994),High-Code,,1,0.07920000000000002
20470,37.62177100000001,-122.09740100000002,2401.5,1,1976,156382.83620000002,104255.224,W,W1,RES3A,RES3,2,1,POINT (-122.09740100000002 37.62177100000001),High-Code,,1,0.06852
20471,37.621868000000006,-122.097038,2144.25,1,1976,705986.416,470657.611,C,C3,RES3A,RES3,2,1,POINT (-122.09703800000001 37.621868000000006),Low-Code,Low-Rise,3,0.5822800000000001
20472,37.62191500000001,-122.098272,2339.75,1,1976,765479.139,510319.426,W,W1,RES3A,RES3,2,0,POINT (-122.098272 37.62191500000001),High-Code,,1,0.08411999999999999
20473,37.622049,-122.09735600000002,2001.0,1,1976,130302.7507,86868.5005,C,C2,RES3A,RES3,2,1,POINT (-122.09735600000002 37.622049),High-Code,Low-Rise,1,0.10129999999999999
20474,37.622064,-122.098253,2546.0,1,1976,827360.115,551573.41,W,W1,RES3A,RES3,2,1,POINT (-122.098253 37.622064),High-Code,,1,0.07558000000000001
20475,37.622064,-122.09762499999998,2664.75,1,1976,173525.36430000002,115683.576,W,W1,RES3A,RES3,2,1,POINT (-122.09762499999998 37.622064),High-Code,,1,0.07944
20476,37.622426,-122.096958,2543.87,1,1976,826725.6869999999,551150.458,W,W1,RES3A,RES3,4,3,POINT (-122.096958 37.622426),High-Code,,1,0.06971999999999999
20477,37.622561,-122.09694899999998,2258.0,1,1976,740700.85,493800.567,W,W1,RES3A,RES3,2,1,POINT (-122.09694899999998 37.622561),High-Code,,1,0.08705999999999997
20478,37.62280899999999,-122.09729000000002,2345.87,1,1976,767328.369,511552.246,W,W1,RES3A,RES3,3,1,POINT (-122.09729000000002 37.62280899999999),High-Code,,1,0.07786
20479,37.62284799999999,-122.09693099999998,2100.75,1,1976,136798.35270000002,91198.9018,W,W1,RES3A,RES3,2,1,POINT (-122.09693099999998 37.62284799999999),High-Code,,1,0.06546
20480,37.62308899999999,-122.097261,2584.0,1,1976,838662.2999999999,559108.2,W,W1,RES3A,RES3,3,1,POINT (-122.097261 37.62308899999999),High-Code,,1,0.09251999999999999
20481,37.623217,-122.09819799999998,1904.68,1,1976,127074.8566,84716.5711,H,MH,RES2,RES2,3,3,POINT (-122.09819799999998 37.623217),High-Code,,3,0.4303
20482,37.62323,-122.097237,2355.5,1,1976,770236.572,513491.048,W,W1,RES3A,RES3,4,3,POINT (-122.097237 37.62323),High-Code,,1,0.06666
20483,37.623251,-122.097505,2295.0,1,1976,751933.135,501288.757,W,W1,RES3A,RES3,3,1,POINT (-122.097505 37.623250999999996),High-Code,,1,0.07172
20484,37.61753099999999,-122.097885,1000.0,1,2004,320228.394,160114.197,C,C2,GOV1,GOV1,1,3,POINT (-122.09788499999999 37.61753099999999),High-Code,Low-Rise,1,0.095
20485,37.626094999999985,-122.09911099999998,1474.0,1,1975,394691.941,263127.961,M,RM1,RES1,RES1,2,0,POINT (-122.09911099999998 37.626094999999985),High-Code,Low-Rise,1,0.11176
20486,37.626084,-122.098414,767.0,2,1975,417086.571,278057.714,M,RM1,RES1,RES1,3,1,POINT (-122.098414 37.626084),High-Code,Low-Rise,1,0.1043
20487,37.625541,-122.09882,1254.0,1,1975,362753.817,241835.878,M,RM1,RES1,RES1,3,1,POINT (-122.09882 37.625541),High-Code,Low-Rise,1,0.10376000000000002
20488,37.62556200000001,-122.098744,1474.0,1,1975,394691.941,263127.961,W,W1,RES1,RES1,3,1,POINT (-122.09874400000001 37.62556200000001),High-Code,,1,0.08122
