ID,lon,lat,vs30,z1pt0,z2pt5,vsInferred
404,-122.065,37.6033,232.4995471008274,228.05555725097656,857.1428833007812,1
405,-122.065,37.6067,233.56544710082628,267.56097412109375,857.5,1
406,-122.065,37.6097,234.50594710082558,267.56097412109375,857.5,1
407,-122.065,37.6127,235.44644710082486,267.56097412109375,857.5,1
408,-122.065,37.6157,236.38694710082413,267.56097412109375,857.5,1
409,-122.065,37.6191,237.4528471008253,267.56097412109375,857.5,1
410,-122.065,37.6221,238.39334710082457,267.56097412109375,857.5,1
411,-122.065,37.6251,239.33384710082385,114.16667175292969,857.1428833007812,1
412,-122.065,37.6285,240.39974710082276,114.16667175292969,857.1428833007812,1
413,-122.065,37.6315,241.34024710082204,114.16667175292969,857.1428833007812,1
414,-122.065,37.6345,254.31339780053935,114.16667175292969,857.1428833007812,1
415,-122.065,37.6378,289.38315977939635,38.085105895996094,874.2857666015625,1
416,-122.065,37.6408,321.26476157839846,38.085105895996094,874.2857666015625,1
417,-122.065,37.6439,354.2090834374025,38.085105895996094,874.2857666015625,1
418,-122.065,37.6469,386.09068523640457,19.607650756835938,872.5,1
419,-122.065,37.6502,421.16044721526157,19.607650756835938,872.5,1
420,-122.065,37.6532,453.04204901426374,19.607650756835938,872.5,1
421,-122.065,37.6562,484.92365081326574,8.886419296264648,15.554567337036133,1
422,-122.065,37.6596,521.0561328521248,8.886419296264648,15.554567337036133,1
423,-122.065,37.6626,552.9377346511268,8.886419296264648,15.554567337036133,1
424,-122.065,37.6656,584.819336450129,333.33331298828125,1547.26123046875,1
425,-122.065,37.669,585.4000575561919,333.33331298828125,1547.26123046875,1
426,-122.065,37.672,571.5722524414446,333.33331298828125,1547.26123046875,1
427,-122.065,37.675,557.7444473266971,333.33331298828125,1547.26123046875,1
428,-122.065,37.678,543.9166422119497,333.33331298828125,3420.0,1
429,-122.065,37.6813,528.7060565857145,333.33331298828125,3420.0,1
430,-122.065,37.6844,514.4173246338262,333.33331298828125,3420.0,1
431,-122.065,37.6874,500.5895195190788,346.66668701171875,3420.0,1
432,-122.065,37.6907,485.3789338928435,346.66668701171875,3420.0,1
433,-122.065,37.6937,471.5511287780961,346.66668701171875,3420.0,1
434,-122.07,37.6003,223.09565785828173,228.1690216064453,857.5,1
435,-122.07,37.6033,224.15225780334927,228.1690216064453,857.5,1
436,-122.07,37.6067,225.3497377410922,228.05555725097656,857.1428833007812,1
437,-122.07,37.6097,226.40633768615976,228.05555725097656,857.1428833007812,1
438,-122.07,37.6127,227.4629376312273,228.05555725097656,857.1428833007812,1
439,-122.07,37.6157,228.51953757629485,229.0908966064453,857.5,1
440,-122.07,37.6191,229.71701751404026,229.0908966064453,857.5,1
441,-122.07,37.6221,230.7736174591078,229.0908966064453,857.5,1
442,-122.07,37.6251,231.83021740417541,151.83099365234375,857.1428833007812,1
443,-122.07,37.6285,233.02769734191833,151.83099365234375,857.1428833007812,1
444,-122.07,37.6315,234.08429728698584,151.83099365234375,857.1428833007812,1
445,-122.07,37.6345,246.4758505478855,151.83099365234375,857.1428833007812,1
446,-122.07,37.6378,279.6998355804885,171.38888549804688,874.2857666015625,1
447,-122.07,37.6408,309.9034583374394,171.38888549804688,874.2857666015625,1
448,-122.07,37.6439,341.11386851965534,171.38888549804688,874.2857666015625,1
449,-122.07,37.6469,371.3174912766062,152.1739044189453,872.5,1
450,-122.07,37.6502,404.5414763092092,152.1739044189453,872.5,1
451,-122.07,37.6532,434.74509906616004,152.1739044189453,872.5,1
452,-122.07,37.6562,464.94872182311093,55.73770523071289,857.5,1
453,-122.07,37.6596,499.17949428097904,55.73770523071289,857.5,1
454,-122.07,37.6626,529.3831170379299,55.73770523071289,857.5,1
455,-122.07,37.6656,559.5867397948807,8.886419296264648,15.554567337036133,1
456,-122.07,37.669,563.5486300964807,8.886419296264648,15.554567337036133,1
457,-122.07,37.672,554.8351186523837,8.886419296264648,15.554567337036133,1
458,-122.07,37.675,546.1216072082867,8.886419296264648,15.554567337036133,1
459,-122.07,37.678,537.4080957641896,346.66668701171875,2006.013916015625,1
460,-122.07,37.6813,527.8232331756747,346.66668701171875,2006.013916015625,1
461,-122.07,37.6844,518.8192713501188,346.66668701171875,2006.013916015625,1
462,-122.07,37.6874,510.10575990602183,340.0,3506.66650390625,1
463,-122.07,37.6907,500.5208973175069,340.0,3506.66650390625,1
464,-122.07,37.6937,491.8073858734099,340.0,3506.66650390625,1
465,-122.076,37.6003,213.9078474963442,228.1690216064453,857.5,1
466,-122.076,37.6033,216.8663273425352,228.1690216064453,857.5,1
467,-122.076,37.6067,220.21927116821735,209.44444274902344,857.5,1
468,-122.076,37.6097,223.17775101440833,209.44444274902344,857.5,1
469,-122.076,37.6127,226.13623086059928,209.44444274902344,857.5,1
470,-122.076,37.6157,229.09471070679024,209.44444274902344,857.5,1
471,-122.076,37.6191,232.44765453247942,209.44444274902344,857.5,1
472,-122.076,37.6221,235.40613437867034,209.44444274902344,857.5,1
473,-122.076,37.6251,238.36461422486138,190.4225311279297,855.0,1
474,-122.076,37.6285,241.71755805054352,190.4225311279297,855.0,1
475,-122.076,37.6315,244.67603789673444,190.4225311279297,855.0,1
476,-122.076,37.6345,255.88068043830845,190.4225311279297,855.0,1
477,-122.076,37.6378,282.4598684643908,190.2777862548828,855.0,1
478,-122.076,37.6408,306.62276666995155,190.2777862548828,855.0,1
479,-122.076,37.6439,331.59109481572426,190.2777862548828,855.0,1
480,-122.076,37.6469,355.75399302128494,152.39437866210938,872.5,1
481,-122.076,37.6502,382.33318104736736,152.39437866210938,872.5,1
482,-122.076,37.6532,406.4960792529281,152.39437866210938,872.5,1
483,-122.076,37.6562,430.6589774584888,74.92063903808594,867.5,1
484,-122.076,37.6596,458.04359542478323,74.92063903808594,867.5,1
485,-122.076,37.6626,482.2064936303439,74.92063903808594,867.5,1
486,-122.076,37.6656,506.3693918359046,8.886419296264648,15.554567337036133,1
487,-122.076,37.669,515.3636551757983,8.886419296264648,15.554567337036133,1
488,-122.076,37.672,515.8818117187635,8.886419296264648,15.554567337036133,1
489,-122.076,37.675,516.3999682617289,8.886419296264648,15.554567337036133,1
490,-122.076,37.678,516.9181248046941,0.0,0.0,1
491,-122.076,37.6813,517.4880970019565,0.0,0.0,1
492,-122.076,37.6844,518.0235254296866,0.0,0.0,1
493,-122.076,37.6874,518.5416819726519,340.0,1686.9281005859375,1
494,-122.076,37.6907,519.1116541699142,340.0,1686.9281005859375,1
495,-122.076,37.6937,519.6298107128796,340.0,1686.9281005859375,1
496,-122.082,37.6003,204.72003713440665,228.1690216064453,857.5,1
497,-122.082,37.6033,209.58039688172107,228.1690216064453,857.5,1
498,-122.082,37.6067,215.08880459534245,209.44444274902344,857.5,1
499,-122.082,37.6097,219.94916434265684,209.44444274902344,857.5,1
500,-122.082,37.6127,224.8095240899712,209.44444274902344,857.5,1
501,-122.082,37.6157,229.66988383728557,209.44444274902344,857.5,1
502,-122.082,37.6191,235.1782915509185,209.44444274902344,857.5,1
503,-122.082,37.6221,240.03865129823288,209.44444274902344,857.5,1
504,-122.082,37.6251,244.89901104554727,190.4225311279297,855.0,1
505,-122.082,37.6285,250.4074187591687,190.4225311279297,855.0,1
506,-122.082,37.6315,255.26777850648304,190.4225311279297,855.0,1
507,-122.082,37.6345,265.2855103287312,190.4225311279297,855.0,1
508,-122.082,37.6378,285.2199013482931,190.2777862548828,855.0,1
509,-122.082,37.6408,303.3420750024636,190.2777862548828,855.0,1
510,-122.082,37.6439,322.0683211117932,190.2777862548828,855.0,1
511,-122.082,37.6469,340.19049476596365,152.39437866210938,872.5,1
512,-122.082,37.6502,360.1248857855255,152.39437866210938,872.5,1
513,-122.082,37.6532,378.24705943969605,152.39437866210938,872.5,1
514,-122.082,37.6562,396.3692330938665,74.92063903808594,867.5,1
515,-122.082,37.6596,416.90769656858737,74.92063903808594,867.5,1
516,-122.082,37.6626,435.02987022275784,74.92063903808594,867.5,1
517,-122.082,37.6656,453.15204387692836,8.886419296264648,15.554567337036133,1
518,-122.082,37.669,467.1786802551157,8.886419296264648,15.554567337036133,1
519,-122.082,37.672,476.9285047851432,8.886419296264648,15.554567337036133,1
520,-122.082,37.675,486.6783293151709,8.886419296264648,15.554567337036133,1
521,-122.082,37.678,496.42815384519844,0.0,0.0,1
522,-122.082,37.6813,507.152960828238,0.0,0.0,1
523,-122.082,37.6844,517.2277795092542,0.0,0.0,1
524,-122.082,37.6874,526.9776040392818,340.0,1686.9281005859375,1
525,-122.082,37.6907,537.7024110223215,340.0,1686.9281005859375,1
526,-122.082,37.6937,547.4522355523491,340.0,1686.9281005859375,1
527,-122.087,37.6003,197.06352849944417,228.33334350585938,857.5,1
528,-122.087,37.6033,203.50878816436443,228.33334350585938,857.5,1
529,-122.087,37.6067,210.8134157846053,228.33334350585938,857.5,1
530,-122.087,37.6097,217.25867544952553,228.33334350585938,857.5,1
531,-122.087,37.6127,223.70393511444573,228.33334350585938,857.5,1
532,-122.087,37.6157,230.14919477936596,209.86666870117188,857.5,1
533,-122.087,37.6191,237.45382239962208,209.86666870117188,857.5,1
534,-122.087,37.6221,243.89908206454228,209.86666870117188,857.5,1
535,-122.087,37.6251,250.34434172946254,190.4225311279297,855.0,1
536,-122.087,37.6285,257.6489693497034,190.4225311279297,855.0,1
537,-122.087,37.6315,264.0942290146236,190.4225311279297,855.0,1
538,-122.087,37.6345,273.12286857076515,190.4225311279297,855.0,1
539,-122.087,37.6378,287.51992875154934,190.14083862304688,875.0,1
540,-122.087,37.6408,300.6081652795518,190.14083862304688,875.0,1
541,-122.087,37.6439,314.13267635850224,190.14083862304688,875.0,1
542,-122.087,37.6469,327.2209128865047,171.26760864257812,872.5,1
543,-122.087,37.6502,341.61797306728886,171.26760864257812,872.5,1
544,-122.087,37.6532,354.7062095952914,171.26760864257812,872.5,1
545,-122.087,37.6562,367.7944461232939,113.84614562988281,868.5714111328125,1
546,-122.087,37.6596,382.6277808550259,113.84614562988281,868.5714111328125,1
547,-122.087,37.6626,395.71601738302843,113.84614562988281,868.5714111328125,1
548,-122.087,37.6656,408.80425391103086,74.92063903808594,867.5,1
549,-122.087,37.669,427.02453448780426,74.92063903808594,867.5,1
550,-122.087,37.672,444.4674156737316,74.92063903808594,867.5,1
551,-122.087,37.675,461.910296859659,74.92063903808594,867.5,1
552,-122.087,37.678,479.35317804558645,74.92063903808594,885.7142333984375,1
553,-122.087,37.6813,498.5403473501231,74.92063903808594,885.7142333984375,1
554,-122.087,37.6844,516.5646579088927,74.92063903808594,885.7142333984375,1
555,-122.087,37.6874,534.0075390948202,8.886419296264648,15.554567337036133,1
556,-122.087,37.6907,553.1947083993568,8.886419296264648,15.554567337036133,1
557,-122.087,37.6937,570.6375895852842,8.886419296264648,15.554567337036133,1
558,-122.093,37.6003,187.87571813750668,228.33334350585938,857.5,1
559,-122.093,37.6033,196.2228577035503,228.33334350585938,857.5,1
560,-122.093,37.6067,205.68294921173046,228.33334350585938,857.5,1
561,-122.093,37.6097,214.0300887777741,228.33334350585938,857.5,1
562,-122.093,37.6127,222.3772283438177,228.33334350585938,857.5,1
563,-122.093,37.6157,230.72436790986131,209.86666870117188,857.5,1
564,-122.093,37.6191,240.18445941806118,209.86666870117188,857.5,1
565,-122.093,37.6221,248.53159898410482,209.86666870117188,857.5,1
566,-122.093,37.6251,256.87873855014846,190.4225311279297,855.0,1
567,-122.093,37.6285,266.3388300583286,190.4225311279297,855.0,1
568,-122.093,37.6315,274.68596962437226,190.4225311279297,855.0,1
569,-122.093,37.6345,282.52769846118815,190.4225311279297,855.0,1
570,-122.093,37.6378,290.2799616354517,190.14083862304688,875.0,1
571,-122.093,37.6408,297.32747361206395,190.14083862304688,875.0,1
572,-122.093,37.6439,304.6099026545712,190.14083862304688,875.0,1
573,-122.093,37.6469,311.6574146311835,171.26760864257812,872.5,1
574,-122.093,37.6502,319.4096778054471,171.26760864257812,872.5,1
575,-122.093,37.6532,326.4571897820594,171.26760864257812,872.5,1
576,-122.093,37.6562,333.50470175867173,113.84614562988281,868.5714111328125,1
577,-122.093,37.6596,341.49188199883014,113.84614562988281,868.5714111328125,1
578,-122.093,37.6626,348.53939397544247,113.84614562988281,868.5714111328125,1
579,-122.093,37.6656,355.58690595205474,74.92063903808594,867.5,1
580,-122.093,37.669,378.83955956712174,74.92063903808594,867.5,1
581,-122.093,37.672,405.5141087401115,74.92063903808594,867.5,1
582,-122.093,37.675,432.18865791310117,74.92063903808594,867.5,1
583,-122.093,37.678,458.8632070860908,74.92063903808594,885.7142333984375,1
584,-122.093,37.6813,488.2052111764048,74.92063903808594,885.7142333984375,1
585,-122.093,37.6844,515.7689119884606,74.92063903808594,885.7142333984375,1
586,-122.093,37.6874,542.4434611614502,8.886419296264648,15.554567337036133,1
587,-122.093,37.6907,571.7854652517641,8.886419296264648,15.554567337036133,1
588,-122.093,37.6937,598.4600144247538,8.886419296264648,15.554567337036133,1
589,-122.098,37.6003,180.21920950256597,247.2222137451172,857.5,1
590,-122.098,37.6033,190.15124898621093,247.2222137451172,857.5,1
591,-122.098,37.6067,201.40756040100547,267.56097412109375,857.5,1
592,-122.098,37.6097,211.3395998846504,267.56097412109375,857.5,1
593,-122.098,37.6127,221.27163936829535,267.56097412109375,857.5,1
594,-122.098,37.6157,231.2036788519403,248.25,857.5,1
595,-122.098,37.6191,242.4599902667583,248.25,857.5,1
596,-122.098,37.6221,252.39202975040325,248.25,857.5,1
597,-122.098,37.6251,262.3240692340483,228.974365234375,855.0,1
598,-122.098,37.6285,273.5803806488428,228.974365234375,855.0,1
599,-122.098,37.6315,283.51242013248765,228.974365234375,855.0,1
600,-122.098,37.6345,290.3650567031997,228.974365234375,855.0,1
601,-122.098,37.6378,292.57998903870134,190.14083862304688,872.5,1
602,-122.098,37.6408,294.59356388916,190.14083862304688,872.5,1
603,-122.098,37.6439,296.6742579013028,190.14083862304688,872.5,1
604,-122.098,37.6469,298.68783275176145,152.39437866210938,872.5,1
605,-122.098,37.6502,300.90276508726305,152.39437866210938,872.5,1
606,-122.098,37.6532,302.91633993772166,152.39437866210938,872.5,1
607,-122.098,37.6562,304.9299147881803,133.1343231201172,870.0,1
608,-122.098,37.6596,307.2119662853661,133.1343231201172,870.0,1
609,-122.098,37.6626,309.22554113582476,133.1343231201172,870.0,1
610,-122.098,37.6656,311.2391159862833,152.0,870.0,1
611,-122.098,37.669,338.6854137999244,152.0,870.0,1
612,-122.098,37.672,373.0530196287921,152.0,870.0,1
613,-122.098,37.675,407.4206254576597,152.0,870.0,1
614,-122.098,37.678,441.7882312865274,38.75,870.0,1
615,-122.098,37.6813,479.5925976983144,38.75,870.0,1
616,-122.098,37.6844,515.1057903881009,38.75,870.0,1
617,-122.098,37.6874,549.4733962169686,0.0,882.5,1
618,-122.098,37.6907,587.2777626287556,0.0,882.5,1
619,-122.098,37.6937,621.6453684576234,0.0,882.5,1
620,-122.104,37.6003,177.08608204529745,247.2222137451172,857.5,1
621,-122.104,37.6033,186.9468414630221,247.2222137451172,857.5,1
622,-122.104,37.6067,198.1223688031069,267.56097412109375,857.5,1
623,-122.104,37.6097,207.98312822083156,267.56097412109375,857.5,1
624,-122.104,37.6127,217.84388763855617,267.56097412109375,857.5,1
625,-122.104,37.6157,227.7046470562808,248.25,857.5,1
626,-122.104,37.6191,238.88017439638895,248.25,857.5,1
627,-122.104,37.6221,248.74093381411362,248.25,857.5,1
628,-122.104,37.6251,258.6016932318383,228.974365234375,855.0,1
629,-122.104,37.6285,269.77722057192307,228.974365234375,855.0,1
630,-122.104,37.6315,279.6379799896477,228.974365234375,855.0,1
631,-122.104,37.6345,285.9382596465991,228.974365234375,855.0,1
632,-122.104,37.6378,286.71402368285374,190.14083862304688,872.5,1
633,-122.104,37.6408,287.4192637158133,190.14083862304688,872.5,1
634,-122.104,37.6439,288.14801174987247,190.14083862304688,872.5,1
635,-122.104,37.6469,288.8532517828321,152.39437866210938,872.5,1
636,-122.104,37.6502,289.6290158190867,152.39437866210938,872.5,1
637,-122.104,37.6532,290.3342558520464,152.39437866210938,872.5,1
638,-122.104,37.6562,291.03949588500603,133.1343231201172,870.0,1
639,-122.104,37.6596,291.8387679223601,133.1343231201172,870.0,1
640,-122.104,37.6626,292.5440079553197,133.1343231201172,870.0,1
641,-122.104,37.6656,293.24924798827936,152.0,870.0,1
642,-122.104,37.669,319.1289048338956,152.0,870.0,1
643,-122.104,37.672,352.0803539061586,152.0,870.0,1
644,-122.104,37.675,385.03180297842164,152.0,870.0,1
645,-122.104,37.678,417.98325205068465,38.75,870.0,1
646,-122.104,37.6813,454.2298460302052,38.75,870.0,1
647,-122.104,37.6844,488.27967673816863,38.75,870.0,1
648,-122.104,37.6874,521.2311258104316,0.0,882.5,1
649,-122.104,37.6907,557.4777197899522,0.0,882.5,1
650,-122.104,37.6937,590.4291688622152,0.0,882.5,1
651,-122.11,37.6003,176.98029604035253,266.02740478515625,857.5,1
652,-122.11,37.6033,185.7831954086385,266.02740478515625,857.5,1
653,-122.11,37.6067,195.75981469269317,345.61798095703125,857.5,1
654,-122.11,37.6097,204.56271406097912,345.61798095703125,857.5,1
655,-122.11,37.6127,213.36561342926507,345.61798095703125,857.5,1
656,-122.11,37.6157,222.16851279755105,404.30108642578125,857.5,1
657,-122.11,37.6191,232.14513208162654,404.30108642578125,857.5,1
658,-122.11,37.6221,240.94803144991252,404.30108642578125,857.5,1
659,-122.11,37.6251,249.75093081819847,345.39324951171875,857.1428833007812,1
660,-122.11,37.6285,259.72755010225313,345.39324951171875,857.1428833007812,1
661,-122.11,37.6315,268.5304494705391,345.39324951171875,857.1428833007812,1
662,-122.11,37.6345,274.59564911651114,345.39324951171875,857.1428833007812,1
663,-122.11,37.6378,276.53505920714633,228.71795654296875,874.2857666015625,1
664,-122.11,37.6408,278.2981592895442,228.71795654296875,874.2857666015625,1
665,-122.11,37.6439,280.12002937469066,228.71795654296875,874.2857666015625,1
666,-122.11,37.6469,281.8831294570885,190.41094970703125,872.5,1
667,-122.11,37.6502,283.82253954772364,190.41094970703125,872.5,1
668,-122.11,37.6532,285.58563963012153,190.41094970703125,872.5,1
669,-122.11,37.6562,287.34873971251943,171.26760864257812,872.5,1
670,-122.11,37.6596,289.34691980590316,171.26760864257812,872.5,1
671,-122.11,37.6626,291.110019888301,171.26760864257812,872.5,1
672,-122.11,37.6656,292.87311997069884,190.270263671875,872.5,1
673,-122.11,37.669,313.8866288451428,190.270263671875,872.5,1
674,-122.11,37.672,340.0980087889866,190.270263671875,872.5,1
675,-122.11,37.675,366.30938873283037,190.270263671875,872.5,1
676,-122.11,37.678,392.52076867667404,94.375,872.5,1
677,-122.11,37.6813,421.353286614927,94.375,872.5,1
678,-122.11,37.6844,448.43837922353237,94.375,872.5,1
679,-122.11,37.6874,474.64975916737615,18.95833396911621,872.5,1
680,-122.11,37.6907,503.4822771056292,18.95833396911621,872.5,1
681,-122.11,37.6937,529.6936570494729,18.95833396911621,872.5,1
682,-122.115,37.6003,176.89214103623192,266.02740478515625,857.5,1
683,-122.115,37.6033,184.8134903633198,266.02740478515625,857.5,1
684,-122.115,37.6067,193.79101960068363,345.61798095703125,857.5,1
685,-122.115,37.6097,201.71236892777154,345.61798095703125,857.5,1
686,-122.115,37.6127,209.63371825485942,345.61798095703125,857.5,1
687,-122.115,37.6157,217.5550675819473,404.30108642578125,857.5,1
688,-122.115,37.6191,226.53259681932985,404.30108642578125,857.5,1
689,-122.115,37.6221,234.45394614641776,404.30108642578125,857.5,1
690,-122.115,37.6251,242.3752954735057,345.39324951171875,857.1428833007812,1
691,-122.115,37.6285,251.35282471086947,345.39324951171875,857.1428833007812,1
692,-122.115,37.6315,259.2741740379574,345.39324951171875,857.1428833007812,1
693,-122.115,37.6345,265.14347367478024,345.39324951171875,857.1428833007812,1
694,-122.115,37.6378,268.05258881073155,228.71795654296875,874.2857666015625,1
695,-122.115,37.6408,270.6972389343271,228.71795654296875,874.2857666015625,1
696,-122.115,37.6439,273.4300440620455,228.71795654296875,874.2857666015625,1
697,-122.115,37.6469,276.074694185641,190.41094970703125,872.5,1
698,-122.115,37.6502,278.9838093215924,190.41094970703125,872.5,1
699,-122.115,37.6532,281.628459445188,190.41094970703125,872.5,1
700,-122.115,37.6562,284.2731095687836,171.26760864257812,872.5,1
701,-122.115,37.6596,287.2703797088577,171.26760864257812,872.5,1
702,-122.115,37.6626,289.9150298324533,171.26760864257812,872.5,1
703,-122.115,37.6656,292.55967995604885,190.270263671875,872.5,1
704,-122.115,37.669,309.5180655211864,190.270263671875,872.5,1
705,-122.115,37.672,330.11272119135276,190.270263671875,872.5,1
706,-122.115,37.675,350.7073768615191,190.270263671875,872.5,1
707,-122.115,37.678,371.3020325316854,94.375,872.5,1
708,-122.115,37.6813,393.956153768888,94.375,872.5,1
709,-122.115,37.6844,415.2372979613672,94.375,872.5,1
710,-122.115,37.6874,435.83195363153357,18.95833396911621,872.5,1
711,-122.115,37.6907,458.48607486873607,18.95833396911621,872.5,1
712,-122.115,37.6937,479.08073053890246,18.95833396911621,872.5,1
713,-122.121,37.6003,176.78635503128706,247.2222137451172,857.5,1
714,-122.121,37.6033,183.64984430893628,247.2222137451172,857.5,1
715,-122.121,37.6067,191.42846549026993,345.61798095703125,857.5,1
716,-122.121,37.6097,198.29195476791912,345.61798095703125,857.5,1
717,-122.121,37.6127,205.15544404556837,345.61798095703125,857.5,1
718,-122.121,37.6157,212.0189333232176,443.26531982421875,857.5,1
719,-122.121,37.6191,219.79755450456747,443.26531982421875,857.5,1
720,-122.121,37.6221,226.66104378221667,443.26531982421875,857.5,1
721,-122.121,37.6251,233.52453305986592,541.284423828125,855.0,1
722,-122.121,37.6285,241.30315424119954,541.284423828125,855.0,1
723,-122.121,37.6315,248.1666435188488,541.284423828125,855.0,1
724,-122.121,37.6345,253.80086314469227,541.284423828125,855.0,1
725,-122.121,37.6378,257.8736243350242,501.9230651855469,855.0,1
726,-122.121,37.6408,261.576134508058,501.9230651855469,855.0,1
727,-122.121,37.6439,265.40206168686365,501.9230651855469,855.0,1
728,-122.121,37.6469,269.1045718598974,287.31707763671875,875.0,1
729,-122.121,37.6502,273.1773330502294,287.31707763671875,875.0,1
730,-122.121,37.6532,276.87984322326315,287.31707763671875,875.0,1
731,-122.121,37.6562,280.582353396297,228.974365234375,855.0,1
732,-122.121,37.6596,284.7785315924008,228.974365234375,855.0,1
733,-122.121,37.6626,288.4810417654345,228.974365234375,855.0,1
734,-122.121,37.6656,292.1835519384683,228.71795654296875,872.5,1
735,-122.121,37.669,304.2757895324336,228.71795654296875,872.5,1
736,-122.121,37.672,318.1303760741807,228.71795654296875,872.5,1
737,-122.121,37.675,331.9849626159278,228.71795654296875,872.5,1
738,-122.121,37.678,345.8395491576749,209.59999084472656,874.2857666015625,1
739,-122.121,37.6813,361.0795943536099,209.59999084472656,874.2857666015625,1
740,-122.121,37.6844,375.3960004467311,209.59999084472656,874.2857666015625,1
741,-122.121,37.6874,389.2505869884782,95.0,874.2857666015625,1
742,-122.121,37.6907,404.49063218441313,95.0,874.2857666015625,1
743,-122.121,37.6937,418.3452187261603,95.0,874.2857666015625,1
744,-122.126,37.6003,176.69820002716614,229.0908966064453,860.0,1
745,-122.126,37.6033,182.6801392636148,229.0908966064453,860.0,1
746,-122.126,37.6067,189.45967039825473,326.279052734375,857.5,1
747,-122.126,37.6097,195.4416096347034,326.279052734375,857.5,1
748,-122.126,37.6127,201.42354887115204,326.279052734375,857.5,1
749,-122.126,37.6157,207.4054881076007,423.78948974609375,857.5,1
750,-122.126,37.6191,214.18501924225478,423.78948974609375,857.5,1
751,-122.126,37.6221,220.16695847870346,423.78948974609375,857.5,1
752,-122.126,37.6251,226.14889771515212,608.0,857.5,1
753,-122.126,37.6285,232.92842884979203,608.0,857.5,1
754,-122.126,37.6315,238.91036808624068,608.0,857.5,1
755,-122.126,37.6345,244.34868770293443,608.0,857.5,1
756,-122.126,37.6378,249.3911539385853,608.0,857.5,1
757,-122.126,37.6408,253.97521415281926,608.0,857.5,1
758,-122.126,37.6439,258.71207637419946,608.0,857.5,1
759,-122.126,37.6469,263.2961365884334,423.5789489746094,855.0,1
760,-122.126,37.6502,268.33860282408426,423.5789489746094,855.0,1
761,-122.126,37.6532,272.92266303831826,423.5789489746094,855.0,1
762,-122.126,37.6562,277.50672325255226,306.8235168457031,857.1428833007812,1
763,-122.126,37.6596,282.7019914953493,306.8235168457031,857.1428833007812,1
764,-122.126,37.6626,287.2860517095833,306.8235168457031,857.1428833007812,1
765,-122.126,37.6656,291.87011192381726,287.4698791503906,855.0,1
766,-122.126,37.669,299.9072262084646,287.4698791503906,855.0,1
767,-122.126,37.672,308.1450884765183,287.4698791503906,855.0,1
768,-122.126,37.675,316.38295074457216,287.4698791503906,855.0,1
769,-122.126,37.678,324.62081301262594,287.31707763671875,855.0,1
770,-122.126,37.6813,333.6824615074929,287.31707763671875,855.0,1
771,-122.126,37.6844,342.1949191844713,287.31707763671875,855.0,1
772,-122.126,37.6874,350.4327814525251,209.73684692382812,875.0,1
773,-122.126,37.6907,359.49442994739206,209.73684692382812,875.0,1
774,-122.126,37.6937,367.73229221544585,209.73684692382812,875.0,1
775,-122.132,37.6003,176.59241402222128,229.0908966064453,860.0,1
776,-122.132,37.6033,181.51649320923124,229.0908966064453,860.0,1
777,-122.132,37.6067,187.09711628784103,326.279052734375,857.5,1
778,-122.132,37.6097,192.02119547485103,326.279052734375,857.5,1
779,-122.132,37.6127,196.94527466186102,326.279052734375,857.5,1
780,-122.132,37.6157,201.86935384887096,423.78948974609375,857.5,1
781,-122.132,37.6191,207.44997692749237,423.78948974609375,857.5,1
782,-122.132,37.6221,212.37405611450237,423.78948974609375,857.5,1
783,-122.132,37.6251,217.29813530151233,608.0,857.5,1
784,-122.132,37.6285,222.8787583801221,608.0,857.5,1
785,-122.132,37.6315,227.8028375671321,608.0,857.5,1
786,-122.132,37.6345,233.00607717284652,608.0,857.5,1
787,-122.132,37.6378,239.21218946287792,608.0,857.5,1
788,-122.132,37.6408,244.85410972655012,608.0,857.5,1
789,-122.132,37.6439,250.68409399901762,608.0,857.5,1
790,-122.132,37.6469,256.32601426268985,423.5789489746094,855.0,1
791,-122.132,37.6502,262.53212655272125,423.5789489746094,855.0,1
792,-122.132,37.6532,268.1740468163935,423.5789489746094,855.0,1
793,-122.132,37.6562,273.8159670800657,306.8235168457031,857.1428833007812,1
794,-122.132,37.6596,280.21014337889244,306.8235168457031,857.1428833007812,1
795,-122.132,37.6626,285.85206364256464,306.8235168457031,857.1428833007812,1
796,-122.132,37.6656,291.49398390623685,287.4698791503906,855.0,1
797,-122.132,37.669,294.66495021971184,287.4698791503906,855.0,1
798,-122.132,37.672,296.16274335934634,287.4698791503906,855.0,1
799,-122.132,37.675,297.6605364989809,287.4698791503906,855.0,1
800,-122.132,37.678,299.15832963861544,287.31707763671875,855.0,1
801,-122.132,37.6813,300.80590209221486,287.31707763671875,855.0,1
802,-122.132,37.6844,302.3536216698353,287.31707763671875,855.0,1
803,-122.132,37.6874,303.8514148094698,209.73684692382812,875.0,1
804,-122.132,37.6907,305.49898726306924,209.73684692382812,875.0,1
805,-122.132,37.6937,306.99678040270373,209.73684692382812,875.0,1
806,-122.137,37.6003,240.74632635894343,228.33334350585938,860.0,1
807,-122.137,37.6033,244.91953562560525,228.33334350585938,860.0,1
808,-122.137,37.6067,249.64917279448738,345.61798095703125,857.5,1
809,-122.137,37.6097,253.8223820611492,345.61798095703125,857.5,1
810,-122.137,37.6127,257.99559132781104,345.61798095703125,857.5,1
811,-122.137,37.6157,262.1688005944728,502.11541748046875,857.5,1
812,-122.137,37.6191,266.8984377633648,502.11541748046875,857.5,1
