loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
55,2,2,0,2,1,2,1,2,2,1,1,1,1,0,1,2,2,0,1,2,0,1,0,2,0,2,0,2,0,0,1,1,0,0,2,1,0,1,1,4,2,2,1,1,1,0,0,1,0,1
56,0,0,0,2,1,2,0,1,3,1,2,1,0,0,0,1,2,1,0,3,1,0,1,2,2,2,1,2,1,0,1,1,0,0,1,1,0,0,1,4,2,3,0,0,0,1,0,2,0,2
57,1,0,1,0,2,2,2,2,2,2,1,1,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,2,1,0,1,1,1,1,2,1,0,1,2,4,2,2,0,1,1,1,0,2,1,1
58,0,1,1,1,2,2,1,2,2,1,0,0,0,0,0,1,1,1,0,1,1,2,1,1,1,2,0,3,1,0,2,2,1,0,1,0,1,1,1,3,1,1,1,1,1,1,0,1,1,2
59,1,1,1,1,1,2,1,3,1,1,2,1,0,1,0,1,2,0,1,2,1,1,1,1,1,1,0,2,0,0,1,1,0,0,2,1,1,0,1,5,0,3,1,0,1,2,0,2,1,0
60,0,1,1,1,0,2,2,2,2,1,1,1,0,1,1,2,1,0,0,2,1,0,1,2,1,1,0,1,0,0,1,2,0,0,1,1,1,1,1,4,0,2,1,2,0,1,0,1,1,1
61,1,1,0,2,0,4,0,3,1,0,1,0,0,0,0,1,2,1,1,0,1,1,1,2,1,2,0,1,0,0,1,1,0,0,2,1,0,2,1,4,1,1,0,1,1,1,0,2,1,1
62,0,2,1,0,2,2,1,4,2,1,0,1,0,0,2,3,2,0,0,3,2,2,1,1,2,2,0,3,1,0,2,2,0,0,2,1,0,2,2,5,0,3,2,2,0,2,0,2,0,1
63,0,3,2,1,1,2,2,4,3,1,2,0,1,1,2,3,2,0,0,2,1,3,1,2,1,2,0,4,2,1,2,3,0,0,2,2,2,2,2,4,2,5,2,1,2,1,0,4,2,1
64,1,0,1,1,1,2,1,3,2,1,1,1,0,0,0,2,1,1,0,3,0,0,1,2,1,1,0,2,1,2,1,1,0,0,0,2,1,1,0,5,1,1,1,0,1,2,0,1,0,0
65,1,0,1,1,1,3,0,2,2,1,1,0,1,0,1,2,1,0,0,2,2,1,1,1,1,2,0,2,1,1,1,1,0,0,1,2,0,0,1,4,1,3,1,1,1,1,1,1,1,0
66,1,1,1,1,1,2,2,2,2,1,2,0,1,0,0,2,1,0,0,2,1,0,1,1,1,1,0,3,0,0,1,2,0,0,2,1,0,0,2,3,1,2,1,0,0,0,0,2,0,1
67,1,2,1,1,0,2,1,2,2,1,2,2,1,0,1,2,2,0,1,3,0,2,0,2,1,3,1,3,1,0,3,1,0,0,1,2,2,1,2,5,1,2,2,2,1,3,1,3,2,2
68,1,2,0,0,2,1,1,2,1,1,2,1,1,0,0,2,1,1,0,3,1,0,1,2,0,1,0,1,0,0,2,0,0,0,1,2,0,0,1,4,1,2,1,0,1,2,1,1,0,0
69,0,1,1,1,1,2,1,2,2,1,0,0,0,0,1,1,2,1,0,1,1,1,0,2,1,1,0,2,1,0,1,1,0,0,1,2,0,1,2,4,2,3,1,1,1,0,0,2,0,0
70,0,3,0,0,1,2,2,2,1,2,1,0,0,0,2,2,2,0,1,2,0,1,1,2,2,2,0,3,1,0,3,3,0,1,2,2,1,2,2,4,0,2,1,2,0,2,1,2,1,2
71,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,2,1,1,0,2,2,0,1,1,1,1,0,2,0,0,2,1,0,0,2,1,0,1,2,2,2,2,0,0,1,1,1,1,0,1
72,0,1,0,1,2,2,1,3,2,1,2,1,0,0,0,2,2,1,0,1,1,0,1,3,0,2,0,2,0,0,2,1,0,0,1,2,0,0,2,4,1,2,1,0,0,0,1,1,1,0
73,0,1,0,1,1,2,2,2,2,2,1,1,0,0,1,2,2,0,0,2,1,1,0,2,1,1,0,2,0,0,1,1,0,0,1,2,1,1,1,2,1,2,1,1,2,2,0,2,1,1
74,0,2,1,1,1,2,2,2,2,2,1,0,1,0,0,2,0,0,0,2,1,1,1,2,1,2,0,2,0,0,1,2,0,0,1,2,0,0,0,3,2,2,2,1,1,2,0,2,1,1
75,1,1,1,1,2,2,1,1,2,0,1,0,0,0,0,2,1,0,1,2,2,2,0,1,0,2,0,2,0,0,2,2,0,0,0,1,1,1,1,4,1,2,0,0,1,1,0,1,1,0
76,0,4,2,1,2,2,2,3,3,2,3,1,1,0,1,3,2,1,1,3,2,2,2,0,1,2,1,3,2,1,2,2,1,2,2,1,1,3,2,4,2,2,2,1,2,2,2,4,3,1
77,0,2,2,0,2,2,3,3,3,2,4,2,0,0,2,3,2,0,0,3,3,3,1,2,0,2,1,3,3,0,2,2,0,0,4,1,2,2,2,4,2,0,3,2,3,2,0,4,1,1
78,0,2,1,0,0,1,1,2,3,2,2,0,0,0,2,3,2,0,1,2,1,2,1,1,2,2,0,3,1,1,3,2,1,0,2,1,2,2,1,4,1,3,1,2,2,2,1,2,1,1
